GA,PEACHTREE/DEKALB,KPDK,33,53,084,18,X
GA,PEACHTREE CITY  ,KFFC,33,21,084,34,X
GA,PERRY           ,KPXE,32,31,083,46,X
GA,PINE MOUNTAIN   ,KPIM,32,50,084,53,X
GA,ATLANTA RFC     ,KALR,33,22,084,34, 
GA,ROBINS AFB/88D  ,KJGX,32,41,083,21, 
GA,ROME            ,KRMG,34,21,085,10,X
GA,SANDERSVILLE    ,KOKZ,32,58,082,50,X
GA,SAVANNAH        ,KSAV,32,07,081,12,X
GA,SAVANNAH/HUNTER ,KSVN,32,01,081,09,X
GA,STATESBORO      ,KTBR,32,29,081,44,X
GA,SWAINSBORO      ,KSBO,32,37,082,22,X
GA,SYLVANIA        ,KJYL,32,39,081,36,X
GA,TIFTON          ,KTMA,31,26,083,29,X
GA,THOMASTON UPSON ,KOPN,32,57,084,16,X
GA,THOMASVILLE     ,KTVI,30,54,083,53,X
GA,TOCCOA          ,KTOC,34,36,083,18,X
GA,TOCCOA VOR      ,KODF,34,42,083,18, 
GA,VALDOSTA REGIONA,KVLD,30,47,083,16,X
GA,VIDALIA MUNI    ,KVDI,32,12,082,22,X
GA,WARNER ROBINS AF,KWRB,32,37,083,35,X
GA,WASHINGTON      ,KIIY,33,47,082,49,X
GA,WAYCROSS/WARE CO,KAYS,31,15,082,24,X
GA,WINDER/BARROW   ,KWDR,33,59,083,40,X
GA,BLAKELY EARLY C ,K11J,31,24,084,54,Z
GA,CANTON/CHEROKEE ,K47A,34,19,084,25,Z
GA,COVINGTON       ,K9A1,33,38,083,51,Z
GA,ELBERTON PATZ F ,K27A,34,06,082,49,Z
GA,JEFFERSON       ,K19A,34,11,083,34,Z
GA,SAVANNAH LIGHT  ,    ,31,57,080,19,Z
HI,BARKING SANDS/KA,PHBK,22,02,159,47,X
HI,BRADSHAW AAF/HAW,PHSF,19,46,155,33,X
HI,HANA            ,PHHN,20,48,156,01,X
HI,HICKAM AFB      ,PHIK,21,19,157,56,X
HI,HICKAM AWC      ,PHWR,21,19,157,56, 
HI,HILO            ,PHTO,19,43,155,03,X
HI,HONOLULU        ,PHNL,21,20,157,55,X
HI,HONOLULU/WFO    ,PHFO,21,19,157,55, 
HI,HONOLULU/ARTCC  ,PZHN,21,19,157,55, 
HI,KAANAPALI       ,PHKP,20,56,156,42, 
HI,KAHULUI         ,PHOG,20,54,156,26,X
HI,KAILUA/KONA     ,PHKO,19,44,156,03,X
HI,KALAUPAPA       ,PHLU,21,13,156,58,X
HI,KAMUELA/WAIMEA  ,PHMU,20,00,155,40, 
HI,KOHALA 88D      ,PHKM,20,08,155,47, 
HI,KANEOHE MCAS    ,PHNG,21,26,157,46,X
HI,KOKEE           ,PHAC,22,09,159,39, 
HI,KALAELOA        ,PHJR,21,19,158,04,X
HI,LAHAINA/WEST MAU,PHJH,20,58,156,40,X
HI,LANAI CITY AIRPO,PHNY,20,46,156,56,X
HI,LIHUE/KAUAI IS  ,PHLI,21,58,159,20,X
HI,MOLOKAI/KUKUI   ,PHMO,21,08,157,11,X
HI,MOLOKAI         ,PHMK,21,09,157,06,X
HI,NAALEHU/S HAWAII,PHWA,19,06,155,34, 
HI,NUMILA/S KAUAI  ,PHKI,21,54,159,33, 
HI,UPOLU           ,PHUP,20,16,155,52, 
HI,PEARL HARBOR    ,PHNC,21,21,157,56, 
HI,WHEELER AFB/OAHU,PHHI,21,29,158,03,X
HI,FR FRIGATE SHOAL,    ,23,52,166,17,Z
HI,BARBERS PT NAS  ,PHNA,21,19,158,04,Z
HI,MIDWAY ISLAND NA,PMDY,28,13,177,22,X
IA,ALGONA          ,KAXA,43,04,094,16,X
IA,AMES            ,KAMW,41,59,093,37,X
IA,ANKENY          ,KIKV,41,41,093,34,X
IA,ATLANTIC        ,KAIO,41,23,095,02,X
IA,AUDUBON         ,KADU,41,42,094,55,X
IA,BOONE MUNI      ,KBNW,42,02,093,50,X
IA,BURLINGTON      ,KBRL,40,46,091,08,X
IA,CARROLL         ,KCIN,42,02,094,46,X
IA,CEDAR RAPIDS    ,KCID,41,53,091,43,X
IA,CENTERVILLE MUNI,KTVK,40,41,092,54,X
IA,CHARITON        ,KCNC,41,01,093,22,X
IA,CHARLES CITY    ,KCCY,43,04,092,37,X
IA,CHEROKEE        ,KCKP,42,44,095,33,X
IA,CLARINDA        ,KICL,40,43,095,01,X
IA,CLARION         ,KCAV,42,45,093,46,X
IA,CLINTON MUNI    ,KCWI,41,49,090,19,X
IA,COUNCIL BLUFFS  ,KCBF,41,16,095,46,X
IA,CRESTON         ,KCSQ,41,01,094,22,X
IA,DAVENPORT/QUAD C,KDVN,41,37,090,35,X
IA,DECORAH         ,KDEH,43,16,091,43,X
IA,DENISON         ,KDNS,41,58,095,22,X
IA,DES MOINES      ,KDSM,41,32,093,40,X
IA,DUBUQUE         ,KDBQ,42,24,090,42,X
IA,ESTHERVILLE     ,KEST,43,24,094,45,X
IA,FAIRFIELD       ,KFFL,41,02,091,58,X
IA,FOREST CITY     ,KFXY,43,14,093,37,X
IA,FORT DODGE      ,KFOD,42,32,094,10,X
IA,FORT MADISON    ,KFSW,40,40,091,19,X
IA,GRINNELL REG    ,KGGI,41,43,092,44,X
IA,HARLAN MUNI     ,KHNR,41,35,095,20,X
IA,INDEPENDENCE    ,KIIB,42,27,091,57,X
IA,IOWA CITY       ,KIOW,41,38,091,33,X
IA,IOWA FALLS MUNI ,KIFA,42,28,093,16,X
IA,JOHNSTON/DESMOIN,KDMX,41,44,093,43, 
IA,KEOKUK MUNI     ,KEOK,40,28,091,25,X
IA,KNOXVILLE       ,KOXV,41,17,093,07,X
IA,LAMONI          ,KLWD,40,38,093,54,X
IA,LAMONI          ,KLMN,40,36,093,58, 
IA,LE MARS         ,KLRJ,42,46,096,12,X
IA,MARSHALLTOWN    ,KMIW,42,07,092,55,X
IA,MASON CITY      ,KMCW,43,09,093,20,X
IA,MONTICELLO MUNI ,KMXO,42,13,091,10,X
IA,MT PLEASANT     ,KMPZ,40,57,091,31,X
IA,MUSCATINE       ,KMUT,41,22,091,09,X
IA,NEWTON MUNI     ,KTNU,41,40,093,01,X
IA,OELWEN          ,KOLZ,42,40,091,58,X
IA,ORANGE CITY     ,KORC,42,58,096,04,X
IA,OSCEOLA MUNI    ,KI75,41,03,093,41,X
IA,OSKALOOSA MUNI  ,KOOA,41,14,092,30,X
IA,OTTUMWA         ,KOTM,41,06,092,27,X
IA,PELLA           ,KPEA,41,24,092,57,X
IA,PERRY MUNI      ,KPRO,41,50,094,10,X
IA,RED OAK         ,KRDK,41,01,095,16,X
IA,SHELDON         ,KSHL,43,13,095,49,X
IA,SHENANDOAH MUNI ,KSDA,40,45,095,25,X
IA,SIOUX CITY      ,KSUX,42,23,096,23,X
IA,SLATER PROFILER ,    ,41,53,093,41, 
IA,SPENCER         ,KSPW,43,10,095,13,X
IA,STORM LAKE      ,KSLB,42,36,095,13,X
IA,VINTON          ,KVTI,42,13,092,01,X
IA,WASHINGTON      ,KAWG,41,16,091,40,X
IA,WATERLOO        ,KALO,42,33,092,24,X
IA,WEBSTER CITY    ,KEBS,42,25,093,52,X
IA,LAMONI          ,K0Y7,40,38,093,54,Z
IA,LAMONI          ,K3OI,40,37,093,57,Z
IA,SPENCER         ,K3SE,43,10,095,09,Z
IA,ADAIR I80       ,XADA,41,29,094,43,X
IA,ALGONA US18     ,XALG,43,05,094,23,X
IA,ALTON IA10      ,XATN,42,49,096,05,X
IA,ALTOONA I80/US65,XALT,41,40,093,31,X
IA,AMES I35        ,XAME,42,02,093,34,X
IA,ANKENY I35      ,XANK,41,46,093,34,X
IA,AVOCA I80       ,XAVO,41,29,095,17,X
IA,BURLINGTON US34 ,XBUR,40,49,091,05,X
IA,CARROLL US30    ,XCAR,42,05,094,53,X
IA,CEDAR RAPIDS 380,XCDR,41,49,091,40,X
IA,CEDAR RAPID US30,XCID,41,56,091,41,X
IA,CENTERVILLE IA2 ,XCEN,40,44,093,00,X
IA,COUNCIL BLUFF 80,XCOU,41,14,095,52,X
IA,CRESTON US34    ,XCRE,41,04,094,18,X
IA,DAVENPORT 80/280,XDAV,41,36,090,41,X
IA,DECORAH IA9     ,XDEC,43,14,091,41,X
IA,DES MOINES I35  ,XDSM,41,32,093,46,X
IA,DES MOINES I235 ,XDES,41,35,093,37,X
IA,DE SOTO 80/US169,XDST,41,32,094,06,X
IA,DE WITT US30/61 ,XDEW,41,50,090,34,X
IA,DUBUQUE US20    ,XDUB,42,29,090,44,X
IA,FORT DODGE US20 ,XFOD,42,26,094,11,X
IA,GRINNELL I80    ,XGRI,41,41,092,44,X
IA,IOWA CITY US218 ,XIAC,41,38,091,35,X
IA,IOWA CITY I80   ,XIOW,41,41,091,35,X
IA,JEFFERSON IA4   ,XJEF,42,03,094,23,X
IA,LEON I35/IA2    ,XLEO,40,44,093,50,X
IA,MANCHESTER US20 ,XMAN,42,26,091,26,X
IA,MAQUOKETA 61/64 ,XMAQ,42,04,090,41,X
IA,MARSHALTOWN US30,XMAR,42,01,092,58,X
IA,MASON CITY I35  ,XMCW,43,02,093,20,X
IA,MISSOURI VAL I29,XMIS,41,32,095,55,X
IA,MT PLEASANT U218,XMOU,40,53,091,33,X
IA,NEW HAMPTON US18,XNEW,43,02,092,28,X
IA,ONAWA I29       ,XONA,41,52,096,01,X
IA,OSCEOLA I35     ,XOSC,41,02,093,47,X
IA,OTTUMWA US63    ,XOTT,41,01,092,25,X
IA,PELLA IA163     ,XPEL,41,23,092,52,X
IA,RED OAK US34/71 ,XRED,40,59,094,59,X
IA,SIDNEY I29/IA2  ,XSID,40,41,095,47,X
IA,SIGOURNEY IA92  ,XSIG,41,20,092,19,X
IA,SIOUX CITY I29  ,XSIO,42,29,096,23,X
IA,SPENCER US18    ,XSPE,43,08,095,05,X
IA,STORM LAKE 71/3 ,XSTO,42,44,095,09,X
IA,TIPTON I80      ,XTIP,41,38,091,08,X
IA,URBANA I380     ,XURB,42,19,091,59,X
IA,WATERLOO US20   ,XWAT,42,27,092,19,X
IA,WILLIAMS I35    ,XWIL,42,32,093,34,X
IA,WILLAIMSBURG I80,XWBG,41,41,092,01,X
IA,HANLONTOWN I35  ,XHAN,43,23,093,20,X
IA,STEAMBOAT R US20,XSBI,42,27,093,03,X
IA,IDA GROVE US59  ,XIGI,42,21,095,29,X
IA,CEDAR RAPIDS U30,XCRI,41,56,091,33,X
IA,BEDFORD         ,XBFI,40,41,094,43,X
IA,COLFAX          ,XCFI,41,41,093,16,X
IA,EDDYVILLE       ,XDYI,41,09,092,39,X
IA,SIBLEY          ,XSYI,43,26,095,43,X
IA,TAMA            ,XTMI,41,58,092,18,X
IA,CANTRIL         ,XCTI,40,40,092,04,X
IA,DENISON         ,XDNI,41,55,095,20,X
IA,PLAINFIELD      ,XPFI,42,50,092,32,X
IA,QUAD CITIES     ,XQCI,41,31,090,31,X
IA,STATE FAIR      ,Q03I,41,36,093,34,X
IA,ADAIR           ,QADI,41,31,094,35,X
IA,ADEL            ,QAEI,41,37,094,01,X
IA,AFTON           ,QAFI,41,02,094,11,X
IA,ALGONA          ,QAGI,43,04,094,14,X
IA,ANKENY          ,QAKI,41,44,093,37,X
IA,ALBIA           ,QALI,41,02,092,49,X
IA,AMES            ,QAMI,42,03,093,38,X
IA,ANITA           ,QATI,41,27,094,46,X
IA,AUDUBON         ,QAUI,41,43,094,55,X
IA,BEDFORD         ,QBDI,40,40,094,43,X
IA,BELMOND         ,QBKI,42,51,093,36,X
IA,BLOOMFIELD      ,QBMI,40,45,092,25,X
IA,BOONE           ,QBOI,42,02,093,47,X
IA,BROOKLYN        ,QBRI,41,44,092,27,X
IA,BUSSEY          ,QBSI,41,13,092,53,X
IA,BAXTER          ,QBXI,41,50,093,09,X
IA,BLANK PARK ZOO  ,QBZI,41,32,093,37,X
IA,CARROLL         ,QCAI,42,04,094,52,X
IA,COON RAPIDS     ,QCBI,41,53,094,41,X
IA,CHARLES CITY    ,QCCI,43,04,092,40,X
IA,CORYDON         ,QCDI,40,45,093,19,X
IA,CENTERVILLE     ,QCEI,40,44,092,52,X
IA,CLARION         ,QCGI,42,44,093,44,X
IA,CHARITON        ,QCHI,41,01,093,19,X
IA,CLEAR LAKE      ,QCKI,43,08,093,22,X
IA,CRESCO          ,QCQI,43,23,092,06,X
IA,CORNING         ,QCNI,40,59,094,44,X
IA,COLO            ,QCOI,42,01,093,19,X
IA,CRESTON         ,QCRI,41,04,094,22,X
IA,INWOOD          ,QCSI,43,19,096,26,X
IA,DSM CHRISTIAN   ,QDCI,41,38,093,48,X
IA,SHELDON         ,QDNI,43,11,095,50,X
IA,RIVER WOODS     ,QDRI,41,34,093,35,X
IA,EAGLE GROVE     ,QEGI,42,40,093,55,X
IA,FARNHAMVILLE    ,QFAI,42,20,094,25,X
IA,FOREST CITY     ,QFCI,43,16,093,39,X
IA,FORT DODGE      ,QFDI,42,31,094,11,X
IA,FONTANELLE      ,QFOI,41,17,094,34,X
IA,GLIDDEN         ,QGLI,42,04,094,44,X
IA,GARNER          ,QGNI,43,05,093,37,X
IA,GRIMES          ,QGRI,41,41,093,48,X
IA,HULL            ,QHII,43,11,096,08,X
IA,HAMPTON         ,QHPI,42,45,093,11,X
IA,HUMBOLDT        ,QHUI,42,43,094,14,X
IA,ICA             ,QIAI,41,35,093,44,X
IA,IOWA FALLS      ,QIFI,42,32,093,16,X
IA,INDIANOLA       ,QINI,41,22,093,33,X
IA,JORDAN CREEK    ,QJCI,41,34,093,46,X
IA,JEFFERSON       ,QJEI,42,00,094,23,X
IA,SOUTH HAMILTON  ,QJWI,42,18,093,39,X
IA,KCCI            ,QKCI,41,35,093,38,X
IA,KNOXVILLE       ,QKNI,41,19,093,07,X
IA,KANAWHA         ,QKWI,42,56,093,47,X
IA,LEON            ,QLEI,40,45,093,44,X
IA,LATIMER         ,QLMI,42,45,093,22,X
IA,LAMONI          ,QLOI,40,38,093,56,X
IA,LUVERNE         ,QLUI,42,55,094,05,X
IA,ROCK RAPIDS     ,QLYI,43,25,096,10,X
IA,MARSHALLTOWN    ,QMAI,42,01,092,55,X
IA,MADRID          ,QMDI,41,53,093,49,X
IA,LAKE MILLS      ,QMII,43,25,093,32,X
IA,MALLARD         ,QMLI,42,56,094,41,X
IA,MONTEZUMA       ,QMNI,41,35,092,31,X
IA,MOUNT AYR       ,QMOI,40,43,094,14,X
IA,MANSON-NW       ,QMSI,42,30,094,22,X
IA,MURRAY          ,QMUI,41,02,093,57,X
IA,MASON CITY      ,QMWI,43,08,093,14,X
IA,MASON CITY      ,QMYI,43,09,093,10,X
IA,NEWTON          ,QNEI,41,42,093,02,X
IA,THOMPSON        ,QNII,43,22,093,42,X
IA,NORTHWOOD       ,QNKI,43,27,093,12,X
IA,NORA SPRINGS    ,QNSI,43,09,093,00,X
IA,NEVADA          ,QNVI,42,01,093,26,X
IA,OSAGE           ,QOAI,43,17,092,49,X
IA,OSKALOOSA       ,QOCI,41,18,092,39,X
IA,OGDEN           ,QOGI,42,02,094,02,X
IA,OSCEOLA         ,QOSI,41,02,093,46,X
IA,PANORA          ,QPAI,41,42,094,22,X
IA,PELLA           ,QPEI,41,25,092,54,X
IA,NORTH POLK      ,QPKI,41,47,093,43,X
IA,PERRY           ,QPYI,41,50,094,05,X
IA,MASON CITY      ,QRMI,43,08,093,06,X
IA,ROCKWELL CITY   ,QROI,42,23,094,38,X
IA,ROCKFORD        ,QRRI,43,03,092,56,X
IA,ROCKWELL        ,QRSI,42,59,093,06,X
IA,RUSSELL         ,QRUM,44,19,095,57,X
IA,RICEVILLE       ,QRVI,43,21,092,30,X
IA,ST ANSGAR       ,QSAI,43,22,092,55,X
IA,SIBLEY          ,QSBI,43,24,095,45,X
IA,STUART          ,QSTI,41,30,094,19,X
IA,SULLY           ,QSUI,41,34,092,50,X
IA,TITONKA         ,QTKI,43,14,094,02,X
IA,MESKWAKI SS TAMA,QTQI,41,59,092,39,X
IA,UNION           ,QUNI,42,14,093,04,X
IA,VENTURA         ,QVTI,43,08,093,29,X
IA,WALL LAKE       ,QWAI,42,16,095,06,X
IA,WEBSTER CITY    ,QWBI,42,28,093,49,X
IA,WOODWARD        ,QWGI,41,52,093,55,X
IA,WINTERSET       ,QWII,41,20,094,01,X
IA,POCAHONTAS      ,QPCI,42,44,094,40,X
ID,ADA COUNTY/BOISE,KCBX,43,29,116,14, 
ID,BOISE           ,KBOI,43,34,116,14,X
ID,BURLEY          ,KBYI,42,33,113,46,X
ID,BONNERS FERRY   ,K65S,48,44,116,18,X
ID,CALDWELL        ,KEUL,43,37,116,37,X
ID,CHALLIS         ,KLLJ,44,31,114,13,X
ID,COEUR D'ALENE   ,KCOE,47,46,116,49,X
ID,DRIGGS REED MEM ,KDIJ,43,45,111,06,X
ID,DUBIOS (VOR)    ,KDBS,44,05,112,13, 
ID,GRANGEVILLE     ,KGIC,45,56,116,08,X
ID,HAILEY/FRIEDMAN ,KSUN,43,30,114,17,X
ID,IDAHO FALLS     ,KIDA,43,31,112,04,X
ID,JEROME COUNTY   ,KJER,42,43,114,27,X
ID,LEWISTON        ,KLWS,46,22,117,01,X
ID,LOWELL/ELK CITY ,KP69,46,09,115,36,X
ID,MALAD CITY      ,KMLD,42,10,112,17,X
ID,MALTA (AWRS)    ,K77M,42,19,113,19,X
ID,MCCALL          ,KMYL,44,54,116,06,X
ID,MCCALL (VOR)    ,KDNJ,44,46,116,13, 
ID,MOUNTAIN HOME   ,KMUO,43,02,115,52,X
ID,MULLAN PASS     ,KMLP,47,27,115,40,X
ID,NAMPA           ,KMAN,43,35,116,31,X
ID,POCATELLO       ,KPIH,42,55,112,34,X
ID,REXBURG         ,KRXE,43,50,111,48,X
ID,SALMON/VOR      ,KLKT,45,01,114,05, 
ID,SALMON/LEMHI    ,KSMN,45,07,113,52,X
ID,SODA SPRINGS    ,KU78,42,38,111,34,X
ID,SPENCER         ,KS14,44,21,112,10,X
ID,SPRINGFIELD/PIH ,KSFX,43,06,112,41, 
ID,STANLEY         ,KSNT,44,10,114,56,X
ID,TWIN FALLS      ,KTWF,42,29,114,29,X
ID,WALL/SANDPOINT  ,KSZT,48,18,116,34,X
ID,CALDWELL (AWOS) ,KU35,43,37,116,37,Z
ID,CHALLIS         ,KU15,44,31,114,13,Z
ID,GOODING         ,KGNG,42,55,114,46,Z
ID,JEROME          ,KU73,42,44,114,27,Z
ID,MULLAN (AWRS)   ,KS06,47,28,115,47,Z
ID,REXBURG         ,KU11,43,50,111,48,Z
ID,SALMON (AWRS)   ,K27U,45,10,113,54,Z
ID,SAYLOR CREEK    ,KMI1,42,30,115,30,Z
ID,GRANGEVILLE     ,KS80,45,57,116,07,Z
IL,ALTON/ST LOUIS R,KALN,38,53,090,02,X
IL,BLOOMINGTON/NORM,KBMI,40,28,088,55,X
IL,BRADFORD/VOR    ,KBDF,41,09,089,35, 
IL,CAHOKIA/ST LOUIS,KCPS,38,34,090,09,X
IL,CAIRO           ,KCIR,37,04,089,13,X
IL,CARBONDALE/MURPH,KMDH,37,47,089,15,X
IL,CARMI MUNI      ,KCUL,38,05,088,07,X
IL,CENTRALIA       ,KENL,38,31,089,06,X
IL,CHAMPAIGN/URBANA,KCMI,40,02,088,16,X
IL,CHICAGO         ,KMDW,41,47,087,45,X
IL,CHICAGO O'HARE  ,KORD,41,59,087,56,X
IL,CHICAGO/AURORA  ,KARR,41,46,088,29,X
IL,CHICAGO/DUPAGE  ,KDPA,41,55,088,15,X
IL,CHICAGO/MEIGS   ,KCGX,41,52,087,35,X
IL,CHICAGO/LANSING ,KIGQ,41,32,087,32,X
IL,CHICAGO/ARTCC   ,KZAU,41,47,088,20, 
IL,DANVILLE        ,KDNV,40,12,087,36,X
IL,DECATUR         ,KDEC,39,50,088,51,X
IL,DECATUR         ,KAXC,39,50,088,51, 
IL,DE KALB         ,KDKB,41,56,088,42,X
IL,DIXON           ,KC73,41,50,089,27,X
IL,EFFINGHAM       ,K1H2,39,04,088,32,X
IL,FAIRFIELD       ,KFWC,38,23,088,25,X
IL,FREEPORT        ,KFEP,42,15,089,35,X
IL,FLORA           ,KFOA,38,40,088,27,X
IL,GALESBURG       ,KGBG,40,56,090,26,X
IL,GREENVILLE      ,KGRE,38,50,089,23,X
IL,HARRISBURG      ,KHSB,37,49,088,33,X
IL,JACKSONVILLE    ,KIJX,39,46,090,15,X
IL,JOLIET          ,KJOT,41,31,088,11,X
IL,KANKAKEE        ,KIKK,41,04,087,51,X
IL,LACON           ,KC75,41,01,089,23,X
IL,LAWRENCEVILLE   ,KLWV,38,46,087,36,X
IL,LINCOLN         ,KILX,40,09,089,20, 
IL,LINCOLN         ,KAAA,40,10,089,20,X
IL,LITCHFIELD MUNI ,K3LF,39,10,089,40,X
IL,MACOMB MUNI     ,KMQB,40,31,090,39,X
IL,MARION REGIONAL ,KMWA,37,46,089,01,X
IL,MARSEILLES      ,KMMO,41,22,088,40,X
IL,MATTOON/CHARLEST,KMTO,39,28,088,16,X
IL,METROPOLIS      ,KM30,37,11,088,45,X
IL,MOLINE/QUAD CITY,KMLI,41,27,090,31,X
IL,MONEE           ,KC56,41,23,087,41,X
IL,MORRIS-WASHBURN ,KC09,41,26,088,25,X
IL,MOUNT CARMEL    ,KAJG,38,37,087,44,X
IL,MOUNT STERLING  ,KI63,39,59,090,48,X
IL,MOUNT VERNON    ,KMVN,38,19,088,52,X
IL,OLNEY-NOBLE     ,KOLY,38,43,088,11,X
IL,PALWAUKEE       ,KPWK,42,07,087,54,X
IL,PEORIA          ,KPIA,40,40,089,41,X
IL,PARIS           ,KPRG,39,42,087,40,X
IL,PERU            ,KVYS,41,21,089,09,X
IL,PITTSFIELD      ,KPPQ,39,38,090,47,X
IL,PONTIAC         ,KPNT,40,55,088,37,X
IL,QUINCY MUNI/BALD,KUIN,39,57,091,12,X
IL,RANTOUL         ,KTIP,40,17,088,09,X
IL,ROBINSON MUNI   ,KRSV,39,01,087,39,X
IL,ROCKFORD        ,KRFD,42,12,089,06,X
IL,ROCHELLE/KORITZ ,KRPJ,41,53,089,05,X
IL,ROMEOVILLE/CHI  ,KLOT,41,36,088,06,X
IL,SALEM/LECKRONE  ,KSLO,38,39,088,58,X
IL,SAVANNA/TRITOWN ,KSFY,42,03,090,07,X
IL,SCOTT AFB/BELLEV,KBLV,38,32,089,50,X
IL,SPARTA          ,KSAR,38,09,089,42,X
IL,SPRINGFIELD     ,KSPI,39,51,089,41,X
IL,STERLING ROCKFAL,KSQI,41,45,089,40,X
IL,TAYLORVILLE     ,KTAZ,39,32,089,20,X
IL,VANDALIA        ,KVLA,38,59,089,10,X
IL,WAUKEGAN        ,KUGN,42,25,087,52,X
IL,WINCHESTER PROFI,    ,39,38,090,28, 
IL,CHICAGO         ,KCHI,42,00,087,53,Z
IL,GLENVIEW NAS    ,KNBU,42,05,087,49,Z
IL,LINCOLN         ,K3LC,40,10,089,20,Z
IL,RANTOUL         ,K2I5,40,18,088,09,Z
IL,ROCHELLE/KORITZ ,K12C,41,53,089,04,Z
IN,ANDERSON MUNICIP,KAID,40,07,085,37,X
IN,ANGOLA          ,KANQ,41,38,085,05,X
IN,AUBURN DEKALB C ,KGWB,41,18,085,04,X
IN,BLOOMINGTON     ,KBMG,39,09,086,37,X
IN,COLUMBUS/BALKALA,KBAK,39,16,085,54,X
IN,CRAWFORDSVILLE  ,KCFJ,39,59,086,55,X
IN,DAVIESS COUNTY  ,KDCY,38,42,087,08,X
IN,ELKHART MUNICIPA,KEKM,41,43,086,00,X
IN,EVANSVILLE      ,KEVV,38,03,087,31,X
IN,EVANSVILLE      ,KVWX,38,16,087,43, 
IN,FORT WAYNE      ,KFWA,40,59,085,11,X
IN,FRANKFORT       ,KFKR,40,16,086,34,X
IN,GARY REGIONAL   ,KGYY,41,37,087,25,X
IN,GOSHEN          ,KGSH,41,32,085,47,X
IN,GREENCASTLE     ,KGPC,39,38,086,49,X
IN,GRISSOM AFB/PERU,KGUS,40,38,086,09,X
IN,HIMSEL AAF      ,K1II,39,20,086,02,X
IN,HUNTINGBURG     ,KHNB,38,15,086,57,X
IN,HUNTINGTON      ,KHHG,40,51,085,27,X
IN,INDIANAPOLIS    ,KEYE,39,50,086,18,X
IN,INDIANAPOLIS    ,KIND,39,43,086,18,X
IN,INDIANAPOL/METRO,KUMP,39,56,086,03,X
IN,INDIANAPOL/ARTCC,KZID,39,44,086,17, 
IN,INDIANAPOLIS EXC,KTYQ,40,02,086,15,X
IN,INDIANAPOLIS REG,KMQJ,39,51,085,54,X
IN,INDIANAPOLIS    ,KHFY,39,38,086,05,X
IN,KENDALLVILLE    ,KC62,41,28,085,16,X
IN,KNOX STARKE CTY ,KOXI,41,20,086,40,X
IN,KOKOMO          ,KOKK,40,32,086,04,X
IN,LAFAYETTE       ,KLAF,40,25,086,56,X
IN,LAFAYETTE VOR   ,KBVT,40,34,087,04, 
IN,LA PORTE        ,KPPO,41,34,086,44,X
IN,LOGANSPORT      ,KGGP,40,43,086,22,X
IN,MADISON         ,KIMS,38,46,085,28,X
IN,MARION MUNI     ,KMZZ,40,29,085,41,X
IN,MICHIGAN CITY   ,KMGC,41,42,086,49,X
IN,MONTICELLO      ,KMCX,40,43,086,46,X
IN,MUNCIE          ,KMIE,40,14,085,24,X
IN,NINEVEH         ,KHBE,39,21,086,02,X
IN,NORTH WEBSTER   ,KIWX,41,22,085,42, 
IN,POCKET CITY VOR ,KPXV,37,56,087,46, 
IN,RENSSELAER      ,KRZL,40,57,087,11,X
IN,RICHMOND        ,KRID,39,45,084,51,X
IN,ROCHESTER       ,KRCR,41,04,086,11,X
IN,SHELBYVILLE     ,KGEZ,39,35,085,48,X
IN,SOUTH BEND      ,KSBN,41,42,086,19,X
IN,TERRE HAUTE     ,KHUF,39,27,087,18,X
IN,TERRE HAUTE VOR ,KTTH,39,29,087,15, 
IN,VALPARAISO      ,KVPZ,41,27,087,00,X
IN,WARSAW MUNI     ,KASW,41,16,085,50,X
IN,WOLCOTT PROFILER,    ,40,49,087,03, 
IN,BATESVILLE      ,KHLB,39,21,085,16,Z
IN,INDIANAPOLIS/EAG,KI14,39,50,086,18,Z
IN,JEFFERSON PRVG  ,    ,38,50,085,25,Z
IN,SHELBYVILLE     ,K3SM,39,35,085,48,Z
KS,ALMA/TOPEKA     ,KTWX,39,00,096,14, 
KS,AUGUSTA         ,K3AU,37,40,097,05,X
KS,BENTON          ,K1K1,37,46,097,07,X
KS,BURLINGTON      ,KUKL,38,18,095,44,X
KS,CHANUTE         ,KCNU,37,40,095,29,X
KS,COFFEYVILLE     ,KCFV,37,05,095,34,X
KS,CONCORDIA       ,KCNK,39,33,097,39,X
KS,DODGE CITY      ,KDDC,37,46,099,58,X
KS,EL DORADO       ,KEQA,37,46,096,49,X
KS,ELKHART         ,KEHA,37,00,101,54,X
KS,EMPORIA         ,KEMP,38,20,096,12,X
KS,FORT LEAVENWORTH,KFLV,39,22,094,55,X
KS,FT RILEY/MARSHAL,KFRI,39,02,096,46,X
KS,GARDEN CITY     ,KGCK,37,55,100,43,X
KS,GARNETT         ,KK68,38,17,095,13,X
KS,GOODLAND        ,KGLD,39,22,101,42,X
KS,GREAT BEND      ,KGBD,38,21,098,52,X
KS,HARPER          ,K8K2,37,17,098,03,X
KS,HAVILAND PROFILE,KHVL,37,39,099,06, 
KS,HAYS MUNI       ,KHYS,38,51,099,16,X
KS,HILL CITY       ,KHLC,39,22,099,50,X
KS,HILLSBORO PROFIL,    ,38,17,097,17, 
KS,HILLSBORO       ,    ,38,37,097,18, 
KS,HUTCHINSON      ,KHUT,38,04,097,52,X
KS,INDEPENDENCE    ,KIDP,37,10,095,47,X
KS,IOLA            ,KK88,37,52,095,23,X
